respondent_id,tech_company,prev_boss,observed_mhdcoworker_bad_conseq,anonymity_protected=I don't know,anonymity_protected=No,anonymity_protected=Yes,mh_family_history=I don't know,mh_family_history=No,mh_family_history=Yes,mh_ph_boss_serious=I don't know,mh_ph_boss_serious=No,mh_ph_boss_serious=Yes,boss_mh_discuss=I don't know,boss_mh_discuss=No,boss_mh_discuss=Yes,resources=I don't know,resources=No,resources=Yes,benefits=I don't know,benefits=No,benefits=Not eligible for coverage / N/A,benefits=Yes,mh_options_known=I am not sure,mh_options_known=No,mh_options_known=Not applicable,mh_options_known=Yes,mhdcoworker_you_not_reveal=Maybe,mhdcoworker_you_not_reveal=No,mhdcoworker_you_not_reveal=No response,mhdcoworker_you_not_reveal=Not applicable,mhdcoworker_you_not_reveal=Yes,company_size_ord,remote_work_ord,ph_interview_ord,mh_interview_ord,bad_conseq_mh_boss_ord,bad_conseq_ph_boss_ord,mh_comfort_coworkers_ord,mh_comfort_supervisor_ord,friends_family_mhd_comfort__na,friends_family_mhd_comfort_ord,prev_observed_bad_conseq_mh__na,prev_observed_bad_conseq_mh_ord,bad_conseq_ph_prev_boss__na,bad_conseq_ph_prev_boss_ord,prev_resources__na,prev_resources_ord,mh_comfort_prev_coworkers__na,mh_comfort_prev_coworkers_ord,leave_easy__idk,leave_easy_ord,prev_mh_options_known__na,prev_mh_options_known_ord,ever_observed_mhd_bad_response__idk,ever_observed_mhd_bad_response__no_response,ever_observed_mhd_bad_response_ord,prev_anonymity_protected__na,prev_anonymity_protected__idk,prev_anonymity_protected_ord,bad_conseq_mh_prev_boss__na,bad_conseq_mh_prev_boss__idk,bad_conseq_mh_prev_boss_ord,mh_ph_prev_boss_serious__na,mh_ph_prev_boss_serious__idk,mh_ph_prev_boss_serious_ord,prev_boss_mh_discuss__na,prev_boss_mh_discuss__idk,prev_boss_mh_discuss_ord,mh_comfort_prev_supervisor__na,mh_comfort_prev_supervisor__idk,mh_comfort_prev_supervisor_ord,prev_benefits__na,prev_benefits__idk,prev_benefits_ord
305,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0,5.0,0,1.0,0,1.0,0,3.0,0,3.0,0,5.0,0,3.0,0,0,0.0,0,0,2.0,0,1,,0,0,1.0,0,0,1.0,0,0,2.0,0,0,2.0
306,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,1,0,,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
307,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,1,,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,1,,0,0,0.0
308,1,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,0,5.0,0,2.0,0,3.0,0,2.0,0,1.0,1,,0,2.0,0,0,1.0,0,0,1.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2.0
309,1,1,0,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0,5.0,0,1.0,0,2.0,0,1.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
310,1,1,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,4.0,0,2.0,0,0,2.0,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
311,1,1,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,5.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1,,0,2.0,0,1.0,0,2.0,0,2.0,0,4.0,0,1.0,0,0,1.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
312,1,1,0,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,1,,0,0,1.0,0,1,
313,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,3.0,0,3.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,2.0,0,0,0.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
314,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1,,0,1.0,0,2.0,0,1.0,0,1.0,1,,0,3.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
315,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2.0,1,,1,,1,,1,,0,5.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
316,1,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.0,0,3.0,0,0,2.0,0,0,2.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
317,0,1,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,1,,0,1.0,0,0,2.0,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,
318,1,1,1,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,0,5.0,0,2.0,0,2.0,0,1.0,0,2.0,0,4.0,0,2.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
319,0,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,6.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0,5.0,0,2.0,0,2.0,0,2.0,0,2.0,0,4.0,0,2.0,1,0,,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0
320,1,1,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,0,5.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
321,1,1,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,1.0,0,1.0,0,5.0,0,1.0,0,0,1.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
322,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,1,0,,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,1.0,0,1,
323,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,5.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,4.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
324,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,0,4.0,0,2.0,0,3.0,0,2.0,0,1.0,0,2.0,0,1.0,1,0,,0,1,,0,0,2.0,0,1,,0,0,0.0,0,0,0.0,0,0,0.0
325,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,1.0,0,3.0,0,2.0,0,5.0,0,2.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,0,2.0
326,1,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0,4.0,0,2.0,0,3.0,0,3.0,0,1.0,1,,0,2.0,0,0,2.0,0,0,2.0,0,0,2.0,0,1,,0,0,2.0,0,0,0.0,0,0,2.0
327,1,0,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
328,1,1,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,0,4.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,1,,0,0,1.0,0,0,2.0
329,1,1,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0,3.0,0,1.0,0,1.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,
330,1,1,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,5.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,0,5.0,0,1.0,0,2.0,0,2.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
331,1,1,0,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
332,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0,2.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
333,1,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,4.0,0,1.0,0,2.0,0,2.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
334,1,1,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0,2.0,0,2.0,0,2.0,0,1.0,0,2.0,0,4.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0
335,1,1,0,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,0,5.0,0,2.0,0,0,2.0,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
336,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,0,4.0,0,3.0,0,3.0,0,1.0,0,2.0,0,4.0,0,2.0,0,0,1.0,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
337,1,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
338,0,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0,5.0,0,1.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
339,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0,3.0,0,1.0,0,2.0,0,2.0,0,2.0,1,,0,2.0,1,0,,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0,0,0,2.0
340,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,,0,2.0,0,1.0,0,1.0,0,2.0,1,,0,2.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
341,1,0,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
342,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0,3.0,0,1.0,0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,1,
343,1,1,0,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,6.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,1,,0,2.0,0,0,1.0,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
344,1,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0,3.0,0,2.0,0,1.0,0,1.0,0,2.0,0,3.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
345,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,0,5.0,0,1.0,0,1.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,1.0,0,0,2.0,0,1,
346,0,0,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0,4.0,1,,1,,1,,1,,0,3.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
347,1,1,0,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,0,4.0,0,3.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0
348,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,0,5.0,0,1.0,0,1.0,0,1.0,0,2.0,1,,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,1,
349,1,1,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,1,,0,1.0,0,0,2.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
350,1,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,2.0,0,1.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,1,
351,1,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1,,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
352,0,1,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,2.0,0,1.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,
353,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0,1.0,0,2.0,0,2.0,0,2.0,0,1.0,0,1.0,0,2.0,0,0,1.0,0,1,,0,0,2.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0
354,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,1,,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,2.0,0,1,
355,1,1,0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,6.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0,3.0,0,2.0,0,2.0,0,1.0,0,1.0,1,,0,3.0,1,0,,0,0,2.0,0,1,,0,1,,0,0,0.0,0,1,,0,0,2.0
356,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0,5.0,0,1.0,0,2.0,0,1.0,0,1.0,1,,0,1.0,0,0,0.0,0,1,,0,0,2.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0
357,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,4.0,0,1.0,0,2.0,0,2.0,0,1.0,0,3.0,0,3.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0
358,1,1,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,4.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,1,
359,0,1,1,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0,2.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,
360,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,0,4.0,0,2.0,0,2.0,0,1.0,0,1.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0
361,1,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,1,,0,1.0,1,0,,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,0.0,0,0,0.0
362,1,1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0,5.0,0,2.0,0,3.0,0,1.0,0,1.0,0,4.0,0,1.0,0,0,1.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
363,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,5.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
364,0,1,1,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1,,0,1.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,1.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,1,
365,1,1,0,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0,1.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.0,0,2.0,0,0,2.0,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
366,1,1,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,0,2.0,0,1.0,0,2.0,0,1.0,0,3.0,0,1.0,1,0,,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,2.0
367,0,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0,5.0,0,1.0,0,1.0,0,1.0,0,1.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,0.0,0,1,
368,0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0,5.0,0,1.0,0,1.0,0,1.0,0,1.0,0,3.0,0,1.0,0,0,1.0,0,1,,0,1,,0,1,,0,0,0.0,0,1,,0,0,0.0
369,1,1,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,0,2.0,0,2.0,1,0,,0,0,0.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0
370,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,1,,0,0,0.0
371,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0,3.0,0,1.0,0,1.0,0,2.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
372,1,0,0,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,,1,,1,,1,,1,,0,2.0,1,,0,1,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
373,0,1,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,6.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0,4.0,0,2.0,0,1.0,0,2.0,0,1.0,0,3.0,0,2.0,1,0,,0,1,,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,1.0
